1,tube,3.585009279902461
2,michel,3.585009279902461
3,a-team,3.585009279902461
4,a-voic,3.585009279902461
5,an-action,3.585009279902461
6,masteri,3.585009279902461
7,line-between,3.585009279902461
8,this-text,3.585009279902461
9,the-post,3.585009279902461
10,the-spotlight,3.585009279902461
11,other-highlight,3.585009279902461
12,geograph,3.585009279902461
13,the-irish,3.585009279902461
14,format-of,3.585009279902461
15,is-arguabl,3.585009279902461
16,exist-of,3.585009279902461
17,expect-that,3.585009279902461
18,the-stun,3.585009279902461
19,an-intellig,3.585009279902461
20,a-continu,3.585009279902461
21,the-twin,3.585009279902461
22,this-model,3.585009279902461
23,star-rate,3.585009279902461
24,the-verg,3.585009279902461
25,hero-of,3.585009279902461
26,murder-in,3.585009279902461
27,a-clever,3.585009279902461
28,and-frank,3.585009279902461
29,sympath,3.585009279902461
30,buyer,3.585009279902461
31,live-dead,3.585009279902461
32,of-european,3.585009279902461
33,popcorn,3.585009279902461
34,to-connect,3.585009279902461
35,a-musthav,3.585009279902461
36,that-bring,3.585009279902461
37,suffic,3.585009279902461
38,artist-in,3.585009279902461
39,hear-about,3.585009279902461
40,whine,3.585009279902461
41,an-issu,3.585009279902461
42,it-remain,3.585009279902461
43,complex-of,3.585009279902461
44,movement-of,3.585009279902461
45,plan-a,3.585009279902461
46,the-guest,3.585009279902461
47,hoffman,3.585009279902461
48,me-laugh,3.585009279902461
49,a-literari,3.585009279902461
50,septemb-NUM,3.585009279902461
