1,begin,1.9820815670432719
2,young,1.9997742165366856
3,call,2.0002259009059533
4,friend,2.0020373507976554
5,featur,2.003173355844813
6,perfect,2.004768771637085
7,histori,2.009359665147242
8,ca-nt,2.0128349662894016
9,short,2.0133004480937737
10,big,2.015869554430002
11,quot,2.0189254957344653
12,true,2.021053814906648
13,worth,2.021765578762063
14,move,2.027502077996803
15,fun,2.0342918564331782
16,american,2.0345363227958977
17,famili,2.041189474759803
18,collect,2.0419350448689286
19,kbps-NUM,2.0444295633980065
20,cover,2.0476940067904517
21,complet,2.053785905369434
22,titl,2.053785905369434
23,page,2.054041598330546
24,ca,2.059964472865616
25,open,2.065443779021952
26,lead,2.0657064306670323
27,cd,2.068341720803418
28,pretti,2.0723248836852974
29,style,2.073660764412248
30,band,2.0779634074751354
31,ll,2.079316772490261
32,line,2.079316772490261
33,problem,2.07958795231918
34,hit,2.0866987261128607
35,earli,2.0973054167387346
36,mind,2.0981539246255174
37,NUM-khz,2.098720518941895
38,job,2.1001402471820585
39,NUM-minut,2.100994317234898
40,expect,2.101564631803926
41,kind,2.1058660319238482
42,run,2.1067314479828565
43,bring,2.107020303651572
44,surpris,2.1075985919952096
45,product,2.1096286867591
46,war,2.1105016407854853
47,direct,2.111084586486304
48,sens,2.1154818007154472
49,rock,2.116661949490304
50,learn,2.117549170395197
